measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Prevalence,Slovakia,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,0.995560546,1.649056347,0.520595408
Prevalence,Slovakia,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,0.608155016,1.047398285,0.266639447
Prevalence,Slovakia,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,1.48975349,2.564036196,0.815140675
Prevalence,Slovakia,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,0.610113308,1.121443931,0.309836945
Prevalence,Slovakia,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,3.130746366,4.705127331,1.978582205
Prevalence,Slovakia,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,1.064120082,1.60414789,0.654697606
Prevalence,Slovakia,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,3.892570918,6.042440146,2.449249714
Prevalence,Slovakia,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,2.2973133,3.523543775,1.415045021
Prevalence,Slovakia,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,5.772370737,8.71313849,3.492465426
Prevalence,Slovakia,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,2.616388124,3.872446846,1.56210204
Prevalence,Slovakia,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,7.132826387,11.36458881,3.991504557
Prevalence,Slovakia,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,5.826628309,9.228799434,3.339097387
Prevalence,Slovakia,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,9.909619762,16.04545722,5.877788341
Prevalence,Slovakia,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,8.807878609,13.99434336,5.25472984
Prevalence,Slovakia,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,21.04449494,36.5189077,11.70338403
Prevalence,Slovakia,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,18.44713152,32.93821946,10.36804098
Prevalence,Slovakia,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,31.36992119,50.16081053,18.62106977
Prevalence,Slovakia,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,40.15361044,67.03495889,23.40925669
Prevalence,Slovakia,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.803928365,1.337508587,0.440543933
Prevalence,Slovakia,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.701595984,1.123416119,0.384525858
Prevalence,Slovakia,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,70.30848684,110.0786848,42.81422275
Prevalence,Slovakia,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,65.61077037,104.0475029,40.75942519
Prevalence,Slovakia,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,109.700918,165.2234033,68.0354544
Prevalence,Slovakia,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,108.1841225,164.3165473,67.01689085
Prevalence,Iran (Islamic Republic of),Male,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Female,1 to 4,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Male,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Female,5 to 9,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Male,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Female,10 to 14,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Male,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.326601206,0.658730473,0.132538116
Prevalence,Iran (Islamic Republic of),Female,15 to 19,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0.279174347,0.54844003,0.113075834
Prevalence,Iran (Islamic Republic of),Male,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,5.713261776,9.336179944,2.916080405
Prevalence,Iran (Islamic Republic of),Female,20 to 24,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3.284145592,5.790344364,1.588788992
Prevalence,Iran (Islamic Republic of),Male,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,23.36764125,39.51161049,10.68196911
Prevalence,Iran (Islamic Republic of),Female,25 to 29,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,12.48284187,22.65257607,5.640305472
Prevalence,Iran (Islamic Republic of),Male,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,47.77930934,77.9003109,25.82793884
Prevalence,Iran (Islamic Republic of),Female,30 to 34,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,24.1514896,41.9203797,12.19360802
Prevalence,Iran (Islamic Republic of),Male,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,76.94039108,134.3232639,42.21771597
Prevalence,Iran (Islamic Republic of),Female,35 to 39,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,37.20220002,69.45515661,19.30588582
Prevalence,Iran (Islamic Republic of),Male,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,146.6141565,271.5495951,73.82680935
Prevalence,Iran (Islamic Republic of),Female,40 to 44,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,70.49868737,139.7760134,33.60692311
Prevalence,Iran (Islamic Republic of),Male,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,335.2362841,551.2659837,181.9995201
Prevalence,Iran (Islamic Republic of),Female,45 to 49,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,168.5854092,307.3041157,87.2125185
Prevalence,Iran (Islamic Republic of),Male,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,603.0014699,969.9101753,340.2491254
Prevalence,Iran (Islamic Republic of),Female,50 to 54,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,325.2794472,586.3256398,173.2775334
Prevalence,Iran (Islamic Republic of),Male,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,913.5346472,1512.264543,454.0498273
Prevalence,Iran (Islamic Republic of),Female,55 to 59,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,536.1026106,939.9254173,251.7594294
Prevalence,Iran (Islamic Republic of),Male,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1343.420627,2206.061634,673.2613124
Prevalence,Iran (Islamic Republic of),Female,60 to 64,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,805.0168941,1363.27137,408.1783295
Prevalence,Iran (Islamic Republic of),Male,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2131.460914,3380.746054,1195.717249
Prevalence,Iran (Islamic Republic of),Female,65 to 69,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1214.219623,1965.868576,675.4925662
Prevalence,Iran (Islamic Republic of),Male,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3008.136944,4841.873114,1638.117319
Prevalence,Iran (Islamic Republic of),Female,70 to 74,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,1646.687766,2719.910828,879.054089
Prevalence,Iran (Islamic Republic of),Male,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,3798.092142,6171.114081,2079.811523
Prevalence,Iran (Islamic Republic of),Female,75 to 79,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2022.28065,3368.859323,1093.300348
Prevalence,Iran (Islamic Republic of),Male,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Female,<1 year,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,0,0,0
Prevalence,Iran (Islamic Republic of),Male,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4613.242995,7252.759582,2615.308412
Prevalence,Iran (Islamic Republic of),Female,80 to 84,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,2599.347455,4187.249452,1465.433354
Prevalence,Iran (Islamic Republic of),Male,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,5962.031372,9348.921204,3466.195054
Prevalence,Iran (Islamic Republic of),Female,85 plus,Heart failure due to ischemic heart disease,Heart failure,Rate,2010,4155.390615,6543.53967,2391.644513
Prevalence,Israel,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,3.548030113,5.569396823,2.040755018
Prevalence,Israel,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,1.510471667,2.485327766,0.851911869
Prevalence,Israel,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,3.968423017,6.728972116,2.006824771
Prevalence,Israel,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,1.535816896,2.756822457,0.760020689
Prevalence,Israel,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,3.875293078,6.60384415,1.788143603
Prevalence,Israel,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,0.62954305,1.075120941,0.312029981
Prevalence,Israel,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,3.630494253,6.240620883,1.664249769
Prevalence,Israel,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,2.592036879,4.556621686,1.268273822
Prevalence,Israel,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,6.110093407,9.85046589,3.369477364
Prevalence,Israel,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,3.278761694,5.341817843,1.727132237
Prevalence,Israel,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,5.016024135,8.322192047,2.65394109
Prevalence,Israel,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,3.287703001,5.558618701,1.648935908
Prevalence,Israel,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,4.589563875,8.367091911,1.95040112
Prevalence,Israel,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,1.959868009,3.819631577,0.733818598
Prevalence,Israel,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,3.482249276,6.191140149,1.659076057
Prevalence,Israel,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,0.889108019,1.635286727,0.346465109
Prevalence,Israel,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,2.451373493,4.721729408,1.228339241
Prevalence,Israel,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,1.351678429,2.573583785,0.611058188
Prevalence,Israel,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,4.327835332,6.868120948,2.521860095
Prevalence,Israel,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,2.304681139,3.769184053,1.313741555
Prevalence,Israel,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,4.706562488,7.634761836,2.745325307
Prevalence,Israel,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,2.523860034,4.096584901,1.47286571
Prevalence,Israel,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,5.831974437,10.08928656,3.160076249
Prevalence,Israel,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,2.136695572,3.699124279,1.148915764
Prevalence,Israel,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,6.310990708,10.32114482,3.415026534
Prevalence,Israel,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,2.037003697,3.264056347,1.115608638
Prevalence,Israel,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,6.909093068,11.09726369,4.030086997
Prevalence,Israel,Female,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,3.365124983,5.632025663,1.887121036
Prevalence,Israel,Male,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,8.306680246,14.14565694,4.558002678
Prevalence,Israel,Female,70 to 74,Heart failure due to myocarditis,Heart failure,Rate,2010,3.920884486,7.140071493,2.053042937
Prevalence,Israel,Male,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,10.51184835,17.41857074,5.744434057
Prevalence,Israel,Female,75 to 79,Heart failure due to myocarditis,Heart failure,Rate,2010,6.059558073,10.36807236,3.331935413
Prevalence,Israel,Male,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.561130029,0.918744625,0.3086436
Prevalence,Israel,Female,<1 year,Heart failure due to myocarditis,Heart failure,Rate,2010,0.425152487,0.729884024,0.233833598
Prevalence,Israel,Male,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,12.32399774,20.06277501,7.113681923
Prevalence,Israel,Female,80 to 84,Heart failure due to myocarditis,Heart failure,Rate,2010,12.64922688,20.76272287,7.771060931
Prevalence,Israel,Male,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,22.83984568,35.58452572,13.50636706
Prevalence,Israel,Female,85 plus,Heart failure due to myocarditis,Heart failure,Rate,2010,32.06805092,51.08483908,18.04314055
Prevalence,Bosnia and Herzegovina,Male,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,0.462978207,0.729862548,0.266633535
Prevalence,Bosnia and Herzegovina,Female,1 to 4,Heart failure due to myocarditis,Heart failure,Rate,2010,3.675009849,5.898475116,2.088391273
Prevalence,Bosnia and Herzegovina,Male,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,0.482377245,0.871280519,0.214161443
Prevalence,Bosnia and Herzegovina,Female,5 to 9,Heart failure due to myocarditis,Heart failure,Rate,2010,1.923356893,3.646569153,0.879112742
Prevalence,Bosnia and Herzegovina,Male,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,0.28626288,0.57287027,0.105011548
Prevalence,Bosnia and Herzegovina,Female,10 to 14,Heart failure due to myocarditis,Heart failure,Rate,2010,1.128889551,2.384105746,0.399378479
Prevalence,Bosnia and Herzegovina,Male,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,0.314239632,0.581209375,0.13039795
Prevalence,Bosnia and Herzegovina,Female,15 to 19,Heart failure due to myocarditis,Heart failure,Rate,2010,2.046815811,4.263207322,0.774024644
Prevalence,Bosnia and Herzegovina,Male,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,0.330948139,0.554233201,0.166805565
Prevalence,Bosnia and Herzegovina,Female,20 to 24,Heart failure due to myocarditis,Heart failure,Rate,2010,2.312208242,4.185096244,0.971196177
Prevalence,Bosnia and Herzegovina,Male,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,0.368469728,0.65865606,0.169715413
Prevalence,Bosnia and Herzegovina,Female,25 to 29,Heart failure due to myocarditis,Heart failure,Rate,2010,2.056636823,3.950317105,0.749353291
Prevalence,Bosnia and Herzegovina,Male,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,0.364670922,0.641053875,0.168266296
Prevalence,Bosnia and Herzegovina,Female,30 to 34,Heart failure due to myocarditis,Heart failure,Rate,2010,2.001281324,3.998219161,0.642116915
Prevalence,Bosnia and Herzegovina,Male,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,0.401736196,0.695811103,0.205876802
Prevalence,Bosnia and Herzegovina,Female,35 to 39,Heart failure due to myocarditis,Heart failure,Rate,2010,1.671366721,3.261126525,0.5827094
Prevalence,Bosnia and Herzegovina,Male,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,0.50404677,0.873988311,0.26750515
Prevalence,Bosnia and Herzegovina,Female,40 to 44,Heart failure due to myocarditis,Heart failure,Rate,2010,1.975204659,3.838558311,0.89256197
Prevalence,Bosnia and Herzegovina,Male,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,0.852644452,1.384890815,0.507085343
Prevalence,Bosnia and Herzegovina,Female,45 to 49,Heart failure due to myocarditis,Heart failure,Rate,2010,3.243315629,5.327215449,1.731489725
Prevalence,Bosnia and Herzegovina,Male,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,1.093111625,1.843873732,0.628020966
Prevalence,Bosnia and Herzegovina,Female,50 to 54,Heart failure due to myocarditis,Heart failure,Rate,2010,4.882046936,8.444260015,2.551927807
Prevalence,Bosnia and Herzegovina,Male,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,1.286580122,2.238019876,0.645882772
Prevalence,Bosnia and Herzegovina,Female,55 to 59,Heart failure due to myocarditis,Heart failure,Rate,2010,5.075876679,9.572213361,2.068943599
Prevalence,Bosnia and Herzegovina,Male,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,1.13606869,1.94680399,0.583587202
Prevalence,Bosnia and Herzegovina,Female,60 to 64,Heart failure due to myocarditis,Heart failure,Rate,2010,6.890167025,12.56917544,3.118387965
Prevalence,Bosnia and Herzegovina,Male,65 to 69,Heart failure due to myocarditis,Heart failure,Rate,2010,1.170375861,2.008758106,0.659108965
