"wb2021","year_id","Code","Intervention","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","discount.rate","val","Gross.benefits","Forgone.surplus"
"LIC/LMC",2027,1.2,"Pulmonary rehabilitation",33674247.9433502,66355559.3871429,32681311.4437926,18469.9591481657,15393706.9225935,15254806.2486023,138900.673991185,0.6590815232,5049.434865,701369906.023089,0
"LIC/LMC",2027,2.1,"Depression chronic treatment",90630619.851235,179403294.172487,88772674.3212525,3121.02796328375,24621874.5008295,24210651.4359383,411223.064891235,0.6590815232,5049.434865,2076444081.15396,0
"LIC/LMC",2027,2.11,"Bipolar disorder chronic treatment",154553356.734188,1684900850.17492,1530347493.44073,92.7632008073529,2723988.14217743,2477540.91082433,246447.231353106,0.6590815232,5049.434865,1244419242.3771,0
"LIC/LMC",2027,2.12,"Schizophrenia chronic treatment",780605635.522783,1262276818.15691,481671182.634125,24.927397989741,2510419.21685564,2382006.20180957,128413.015046071,0.6590815232,5049.434865,648413155.293402,0
"LIC/LMC",2027,2.13,"Epilepsy acute and chronic treatment",307585453.046044,446299461.49473,138714008.448686,9106.94073844344,4662098.61415289,3791815.01797942,870283.596173474,0.6590815232,5049.434865,4394440332.95592,0
"LIC/LMC",2027,2.14,"Asthma/COPD chronic treatment",997429840.686185,2042722515.41284,1045292674.72665,20276.2496377529,5861574.44742449,5615372.46326082,246201.984163671,0.6590815232,5049.434865,1243180882.66822,0
"LIC/LMC",2027,2.3,"Diabetes screening and treatment",13537973090.0766,26155766634.5157,12617793544.4391,114347.073925358,59762396.8907292,58383083.5116608,1379313.37906833,0.6590815232,5049.434865,6964753066.02861,0
"LIC/LMC",2027,2.4,"CVD primary prevention",2199103208.40001,4379438004.91822,2180334796.51821,1031533.70192204,65459311.4284439,58589227.9770075,6870083.45143644,0.6590815232,5049.434865,34690038905.1427,0
"LIC/LMC",2027,2.5,"Aspirin for suspected ACS",1764629.76386189,3460074.96774197,1695445.20388008,3270.63688056242,38271993.6913591,38250886.3850597,21107.306299311,0.6590815232,5049.434865,106579968.333975,0
"LIC/LMC",2027,2.6,"CVD secondary prevention",4781912729.38092,9057959496.99117,4276046767.61025,708959.063812708,46311728.6620403,41618803.8036358,4692924.85840454,0.6590815232,5049.434865,23696618398.8531,0
"LIC/LMC",2027,2.7,"Heart failure chronic treatment",325803204.786619,668141858.442263,342338653.655644,385978.301875459,44215090.9150333,41438594.2663171,2776496.64871621,0.6590815232,5049.434865,14019738980.5833,0
"LIC/LMC",2027,2.9,"Alcohol use screening/brief intervention",18162663.4669069,847030729.953063,828868066.486156,9205.38600591157,10350820.0221648,10051490.0268347,299329.995330095,0.6590815232,5049.434865,1511447314.56007,0
"LIC/LMC",2027,3.1,"Medical management of ACS",1550588710.40563,2915636989.44084,1365048279.03521,290737.917316254,38271993.6913591,36314119.7463679,1957873.9449912,0.6590815232,5049.434865,9886156959.11364,0
"LIC/LMC",2027,3.2,"Heart failure acute treatment",2726564020.8745,5272743075.88089,2546179055.00639,849882.482739878,44215090.9150333,38163882.4829009,6051208.43213246,0.6590815232,5049.434865,30555182832.5916,0
"LIC/LMC",2027,3.3,"Cervical cancer screening and treatment",348282569.081244,1307876073.97784,959593504.896595,63649.4567756473,3256244.32196553,2468195.42102044,788048.900945085,0.6590815232,5049.434865,3979201595.75704,0
"LIC/LMC",2027,3.4,"Asthma/COPD acute treatment",2211521596.4019,4502587194.37904,2291065597.97714,325277.904338568,21255281.370018,18349188.8144143,2906092.5556037,0.6590815232,5049.434865,14674125071.1823,0
"LIC/LMC",2027,3.6,"Management of bowel obstruction",111292160.872057,1047661766.55985,936369605.687793,42406.779948971,2591899.94390875,2019904.27973485,571995.664173898,0.6590815232,5049.434865,2888254849.30851,0
"LIC/LMC",2027,3.7,"Management of appendicitis",7514208.66471201,81450026.3032282,73935817.6385162,6376.58616522281,536743.028345538,411668.680846817,125074.347498721,0.6590815232,5049.434865,631554770.977166,0
"LIC/LMC",2027,3.8,"Repair of hernias",367434559.66617,4648340168.58273,4280905608.91656,28267.6308729363,3311591.77462778,2500225.88022307,811365.894404705,0.6590815232,5049.434865,4096939235.47903,0
"LIC/LMC",2027,3.9,"Repair of gastrointestinal perforations",2063931.61252872,23964460.9511201,21900529.3385914,1965.872721133,1597390.55505842,1577666.8749116,19723.1368277579,0.6590815232,5049.434865,99590694.7452461,0
"LIC/LMC",2027,4.1,"PCI for ACS",1092987338.39619,2012988309.03554,920000970.63935,21098.5366446942,34534236.5445578,34360745.3232196,173491.221338157,0.6590815232,5049.434865,876032621.79632,0
"LIC/LMC",2027,4.2,"Management of acute ventilatory failure",80571527.5205594,172697180.241765,92125652.7212059,3599.8145834707,21255281.370018,21225936.0198103,29344.7671743365,0.6590815232,5049.434865,148174490.475402,0
"LIC/LMC",2027,4.3,"Treatment of early-stage breast cancer",4814411.81547383,17516134.8205198,12701723.005046,7744.2483060915,5257952.08955483,5162089.57893414,95862.5106206944,0.6590815232,5049.434865,484051503.374567,0
"LIC/LMC",2027,4.4,"Treatment of early-stage colorectal cancer",36179013.7715939,136077387.623641,99898373.8520468,6352.82937325449,2837661.32962672,2779528.7759468,58132.5536799188,0.6590815232,5049.434865,293536543.342866,0
"LIC/LMC",2027,5.1,"Tobacco tax",1374966.19820243,7906603.9477611,6531637.74955867,203716.585511486,113563898.600864,112244699.071049,1319199.52981432,0.6590815232,5049.434865,6661212099.73601,59950908.8976241
"LIC/LMC",2027,5.2,"Alcohol tax",1661404.42006211,5795883.14239097,4134478.72232886,9825.50703935533,34181547.6569382,34100588.1669401,80959.4899981762,0.6590815232,5049.434865,408799671.44941,3679197.04304469
"LIC/LMC",2027,5.3,"Tobacco policy",5032584.50905287,8077794.87469347,3045210.36564061,43243.4687547698,113563898.600864,113280625.471885,283273.128978461,0.6590815232,5049.434865,1430369213.78148,12873322.9240334
"LIC/LMC",2027,5.4,"Alcohol policy",1631085.88308248,5360533.8101574,3729447.92707492,20740.1557943373,34181547.6569382,34009067.2257491,172480.431189186,0.6590815232,5049.434865,870928702.776907,7838358.32499216
"LIC/LMC",2027,5.5,"Salt policy",159302474.546234,218987342.307624,59684867.76139,65090.1628496456,65459311.4284439,65016067.4397416,443243.988702297,0.6590815232,5049.434865,2238131650.25504,2238131.65025504
"LIC/LMC",2027,5.6,"Trans fat policy",65774829.6681957,102132848.187115,36358018.5189197,43186.5391355706,38271993.6913591,37972475.0038583,299518.687500737,0.6590815232,5049.434865,1512400103.38526,1512400.10338526
"LIC/LMC",2028,1.1,"IDU harm reduction measures",2029445.47740771,86344959.2319443,84315513.7545366,4901.79370839065,7537511.5756809,7015911.75287971,521599.134270253,0.606355001344,5398.100829,2815644719.10994,0
"LIC/LMC",2028,1.2,"Pulmonary rehabilitation",31876100.0582691,69031120.3322124,37155020.2739433,21994.2493850085,14445307.0527988,14282500.3822119,162806.670586916,0.606355001344,5398.100829,878846823.461963,0
"LIC/LMC",2028,2.1,"Depression chronic treatment",84956791.6200075,185001029.678502,100044238.058494,3755.72793683498,22726756.0677382,22253532.3087043,473223.759033904,0.606355001344,5398.100829,2554509565.94342,0
"LIC/LMC",2028,2.11,"Bipolar disorder chronic treatment",144499558.248229,1862472977.2226,1717973418.97437,111.564673169643,2514325.65875203,2241097.80205973,273227.856692296,0.606355001344,5398.100829,1474911519.71658,0
"LIC/LMC",2028,2.12,"Schizophrenia chronic treatment",728688976.882647,1268771848.9675,540082872.084854,30.0309375510313,2317194.94032561,2174638.13745823,142556.802867383,0.606355001344,5398.100829,769535995.738011,0
"LIC/LMC",2028,2.13,"Epilepsy acute and chronic treatment",286661333.156931,442197926.600036,155536593.443106,11059.4684257442,4324402.93094847,3347931.00656948,976471.924378991,0.606355001344,5398.100829,5271093904.48546,0
"LIC/LMC",2028,2.14,"Asthma/COPD chronic treatment",934319572.292391,2110587539.99132,1176267967.69893,23878.435334816,5406656.62966663,5122748.19773612,283908.43193051,0.606355001344,5398.100829,1532566341.76417,0
"LIC/LMC",2028,2.3,"Diabetes screening and treatment",12770941231.0628,27057340696.3332,14286399465.2704,138993.42362285,56535715.0390086,54898660.558415,1637054.48059366,0.606355001344,5398.100829,8836985148.81083,0
"LIC/LMC",2028,2.4,"CVD primary prevention",2062692712.88589,4522133063.49959,2459440350.6137,1241936.74015612,61609245.5993187,53535896.8953458,8073348.70397283,0.606355001344,5398.100829,43580750331.7218,0
"LIC/LMC",2028,2.5,"Aspirin for suspected ACS",1664994.56156382,3583699.41241666,1918704.85085284,3934.43843340953,36056983.2954918,36032117.1156563,24866.1798354547,0.606355001344,5398.100829,134230145.983831,0
"LIC/LMC",2028,2.6,"CVD secondary prevention",4539452742.96034,9422459523.26412,4883006780.30379,854011.280878218,43669556.188872,38146184.4520209,5523371.73685116,0.606355001344,5398.100829,29815717551.5714,0
"LIC/LMC",2028,2.7,"Heart failure chronic treatment",310521747.28004,703008811.140771,392487063.86073,461072.019127791,41689623.96369,38446196.8931278,3243427.07056214,0.606355001344,5398.100829,17508346358.4025,0
"LIC/LMC",2028,2.9,"Alcohol use screening/brief intervention",16996578.3882272,947879010.000881,930882431.612653,11124.8366931645,9589554.82048744,9240178.09124696,349376.729240481,0.606355001344,5398.100829,1885970811.74635,0
"LIC/LMC",2028,3.1,"Medical management of ACS",1471130208.45718,3025146059.98852,1554015851.53134,349716.284378844,36056983.2954918,33752853.0462527,2304130.2492391,0.606355001344,5398.100829,12437927408.5415,0
"LIC/LMC",2028,3.2,"Heart failure acute treatment",2599095378.74423,5518829669.25356,2919734290.50933,1000672.83757383,41689623.96369,34706769.6213597,6982854.34233032,0.606355001344,5398.100829,37694151814.1196,0
"LIC/LMC",2028,3.3,"Cervical cancer screening and treatment",325656385.51788,1403560520.09162,1077904134.57374,77600.8662471034,3075240.50494988,2144905.7118566,930334.79309328,0.606355001344,5398.100829,5022041017.84438,0
"LIC/LMC",2028,3.4,"Asthma/COPD acute treatment",2074587070.9047,4657130951.43685,2582543880.53215,381595.528742802,19851963.6824654,16504712.197483,3347251.48498245,0.606355001344,5398.100829,18068801015.9552,0
"LIC/LMC",2028,3.6,"Management of bowel obstruction",104517464.869803,1159758874.75852,1055241409.88872,51098.2562476683,2427148.50274707,1757587.4594879,669561.043259175,0.606355001344,5398.100829,3614358022.68345,0
"LIC/LMC",2028,3.7,"Management of appendicitis",6982606.33533983,89336287.4641219,82353681.1287821,7554.33876429211,490575.713164928,349110.678534428,141465.0346305,0.606355001344,5398.100829,763642520.713414,0
"LIC/LMC",2028,3.8,"Repair of hernias",344335014.386092,5161395340.965,4817060326.57891,34107.5840605655,3123835.59301067,2182444.95483041,941390.638180255,0.606355001344,5398.100829,5081721584.37367,0
"LIC/LMC",2028,3.9,"Repair of gastrointestinal perforations",1940277.06309591,26655755.2096996,24715478.1466037,2305.83146093481,1464617.6330728,1442010.43244254,22607.2006302585,0.606355001344,5398.100829,122035948.463568,0
"LIC/LMC",2028,4.1,"PCI for ACS",1037692048.68804,2084386152.58938,1046694103.90133,25578.0771518064,32515791.5853873,32311802.3941213,203989.191265933,0.606355001344,5398.100829,1101154222.47967,0
"LIC/LMC",2028,4.2,"Management of acute ventilatory failure",75908155.4265442,180121708.307502,104213552.880958,4277.52906653754,19851963.6824654,19817689.8935524,34273.7889130859,0.606355001344,5398.100829,185013368.3447,0
"LIC/LMC",2028,4.3,"Treatment of early-stage breast cancer",4536171.44052701,18895775.3809134,14359603.9403864,9577.85276100998,5026715.72668822,4912089.30323133,114626.423456886,0.606355001344,5398.100829,618764991.48792,0
"LIC/LMC",2028,4.4,"Treatment of early-stage colorectal cancer",34321157.8006306,147904273.222596,113583115.421966,7866.56420790802,2725261.53047867,2655450.93555966,69810.5949190146,0.606355001344,5398.100829,376844630.305316,0
"LIC/LMC",2028,5.1,"Tobacco tax",1277745.85359328,8566601.45156179,7288855.59796852,271083.040886907,106887746.53575,105153399.913983,1734346.62176702,0.606355001344,5398.100829,9362177936.73388,84259601.4306049
"LIC/LMC",2028,5.2,"Alcohol tax",1549657.16520449,6158458.47630947,4608801.31110498,12189.8491394864,32273125.0732053,32174909.5516966,98215.5215086858,0.606355001344,5398.100829,530177288.076704,4771595.59269034
"LIC/LMC",2028,5.3,"Tobacco policy",4676652.77028673,8075671.97198364,3399019.20169691,57471.3470159684,106887746.53575,106515576.899345,372169.636405091,0.606355001344,5398.100829,2009009222.80695,18081083.0052625
"LIC/LMC",2028,5.4,"Alcohol policy",1518107.67940075,5677576.02595272,4159468.34655196,25775.8862500546,32273125.0732053,32063443.8493387,209681.223866613,0.606355001344,5398.100829,1131880388.3801,10186923.4954209
"LIC/LMC",2028,5.5,"Salt policy",147755219.419859,214630019.64679,66874800.2269306,78152.9787715664,61609245.5993187,61088631.9243305,520613.674988121,0.606355001344,5398.100829,2810325110.54211,2810325.11054211
"LIC/LMC",2028,5.6,"Trans fat policy",61066993.9634212,101711677.877197,40644683.9137761,51918.3973107392,36056983.2954918,35704686.8310589,352296.464432927,0.606355001344,5398.100829,1901731836.70915,1901731.83670915
"LIC/LMC",2029,1.1,"IDU harm reduction measures",1886621.48695013,93489195.6366932,91602574.149743,6117.18295377054,7414087.35879013,6798429.58870392,615657.007967554,0.55784660123648,5720.18861,3521674204.64268,0
"LIC/LMC",2029,1.2,"Pulmonary rehabilitation",30151182.6370365,71186092.0506262,41034909.4135896,25449.9004730602,13560475.7527085,13377201.026192,183274.72651655,0.55784660123648,5720.18861,1048366003.12083,0
"LIC/LMC",2029,2.1,"Depression chronic treatment",79622976.8327499,189217805.958237,109594829.125487,4399.07353439899,20991006.7064676,20467352.5443901,523654.162077496,0.55784660123648,5720.18861,2995400573.49479,0
"LIC/LMC",2029,2.11,"Bipolar disorder chronic treatment",135092910.595132,2009843593.76682,1874750683.17169,130.598830225926,2322294.58104748,2027763.22850173,294531.352545755,0.55784660123648,5720.18861,1684774888.12012,0
"LIC/LMC",2029,2.12,"Schizophrenia chronic treatment",680062014.808506,1268674278.51737,588612263.708859,35.225151342193,2140219.5920829,1986283.24815028,153936.343932625,0.55784660123648,5720.18861,880544921.228444,0
"LIC/LMC",2029,2.13,"Epilepsy acute and chronic treatment",267079612.749164,436586055.844893,169506443.095729,13089.2540408518,4015659.79504842,2955169.08784132,1060490.7072071,0.55784660123648,5720.18861,6066206864.37692,0
"LIC/LMC",2029,2.14,"Asthma/COPD chronic treatment",874914575.70685,2161434443.91905,1286519868.2122,27340.133736277,4990932.56373144,4676391.27174869,314541.291982756,0.55784660123648,5720.18861,1799235515.77445,0
"LIC/LMC",2029,2.3,"Diabetes screening and treatment",12045716025.9707,27769660428.0167,15723944402.046,164283.060010938,53504817.0915157,51638684.8406882,1866132.25082756,0.55784660123648,5720.18861,10674628445.9375,0
"LIC/LMC",2029,2.4,"CVD primary prevention",1934111658.15329,4630815916.82871,2696704258.67542,1454177.87247626,58011938.1401085,48897308.2083044,9114629.93180412,0.55784660123648,5720.18861,52137402320.271,0
"LIC/LMC",2029,2.5,"Aspirin for suspected ACS",1570091.52986129,3680299.40442133,2110207.87456004,4601.04659787204,33982435.9582949,33954300.9313085,28135.0269863934,0.55784660123648,5720.18861,160937660.90961,0
"LIC/LMC",2029,2.6,"CVD secondary prevention",4307439587.54935,9726525396.93833,5419085809.38898,1000347.6406322,41193675.5158419,34949259.6108806,6244415.90496124,0.55784660123648,5720.18861,35719236735.6621,0
"LIC/LMC",2029,2.7,"Heart failure chronic treatment",295592430.025256,732506706.699433,436914276.674178,535553.861032504,39326310.2199389,35686446.4545353,3639863.7654036,0.55784660123648,5720.18861,20820707252.8134,0
"LIC/LMC",2029,2.9,"Alcohol use screening/brief intervention",15902746.6009489,1032080445.52392,1016177698.92297,13086.1313635236,8889778.83390394,8498113.37411541,391665.459788528,0.55784660123648,5720.18861,2240400302.01275,0
"LIC/LMC",2029,3.1,"Medical management of ACS",1395141013.09692,3114283879.77144,1719142866.67453,409027.413044906,33982435.9582949,31377974.7744639,2604461.183831,0.55784660123648,5720.18861,14898009198.9372,0
"LIC/LMC",2029,3.2,"Heart failure acute treatment",2474572908.73199,5725114139.89633,3250541231.16434,1145733.22809608,39326310.2199389,31584710.2588752,7741599.96106365,0.55784660123648,5720.18861,44283411920.4528,0
"LIC/LMC",2029,3.3,"Cervical cancer screening and treatment",304501692.606723,1481560017.58578,1177058324.97906,92057.8840267042,2905833.20408068,1850889.32839895,1054943.87568173,0.55784660123648,5720.18861,6034477941.8639,0
"LIC/LMC",2029,3.4,"Asthma/COPD acute treatment",1945341631.62284,4774677609.41846,2829335977.79562,435038.732567996,18551408.31644,14847837.5805706,3703570.73586939,0.55784660123648,5720.18861,21185123139.6494,0
"LIC/LMC",2029,3.6,"Management of bowel obstruction",98139337.9191505,1254042185.59389,1155902847.67474,59873.6119395339,2274673.87396352,1521658.70006884,753015.173894675,0.55784660123648,5720.18861,4307388820.86949,0
"LIC/LMC",2029,3.7,"Management of appendicitis",6486881.14703664,95641357.4010749,89154476.2540382,8713.68732655054,448952.770441565,294913.365385553,154039.405056012,0.55784660123648,5720.18861,881134450.292578,0
"LIC/LMC",2029,3.8,"Repair of hernias",322621385.580822,5591849836.27618,5269228450.69536,40020.4015536317,2949459.51379709,1897356.86502817,1052102.64876892,0.55784660123648,5720.18861,6018225588.03879,0
"LIC/LMC",2029,3.9,"Repair of gastrointestinal perforations",1823653.66438506,28930319.4631896,27106665.7988045,2628.52283060721,1343778.6151053,1318886.0797086,24892.5353966968,0.55784660123648,5720.18861,142389997.450207,0
"LIC/LMC",2029,4.1,"PCI for ACS",985661731.042029,2143914634.91094,1158252903.86892,30163.4741872907,30625564.8668626,30395212.7061625,230352.160700161,0.55784660123648,5720.18861,1317657805.92595,0
"LIC/LMC",2029,4.2,"Management of acute ventilatory failure",71475963.9672619,186032543.430515,114556579.463254,4939.48816317336,18551408.31644,18512956.2217293,38452.0947107187,0.55784660123648,5720.18861,219953234.194895,0
"LIC/LMC",2029,4.3,"Treatment of early-stage breast cancer",4273092.95634099,20056202.1266669,15783109.1703259,11523.7329081195,4807874.97424894,4676238.68055135,131636.293697588,0.55784660123648,5720.18861,752984427.871559,0
"LIC/LMC",2029,4.4,"Treatment of early-stage colorectal cancer",32568593.1790676,158158087.945675,125589494.766607,9476.82733600692,2618616.65067073,2538106.69025565,80509.9604150776,0.55784660123648,5720.18861,460532158.557878,0
"LIC/LMC",2029,5.1,"Tobacco tax",1187088.5073828,9093241.69991228,7906153.19252948,345268.19729774,100657988.033782,98510551.9137521,2147436.12003024,0.55784660123648,5720.18861,12283739634.4996,110553656.710496
"LIC/LMC",2029,5.2,"Alcohol tax",1444990.62451062,6438650.14693077,4993659.52242015,14678.4539427233,30490443.2341105,30376338.819563,114104.414547497,0.55784660123648,5720.18861,652698772.445308,5874288.95200777
"LIC/LMC",2029,5.3,"Tobacco policy",4344747.75384875,8032472.70129878,3687724.94745003,73108.3267533806,100657988.033782,100197513.904474,460474.129308693,0.55784660123648,5720.18861,2633998869.67126,23705989.8270413
"LIC/LMC",2029,5.4,"Alcohol policy",1412510.67160756,5921700.10362906,4509189.4320215,31093.1437488922,30490443.2341105,30246329.4694322,244113.764678326,0.55784660123648,5720.18861,1396376776.25718,12567390.9863146
"LIC/LMC",2029,5.5,"Salt policy",137008373.757349,209840857.889546,72832484.1321972,91266.1810324203,58011938.1401085,57424488.5265932,587449.6135153,0.55784660123648,5720.18861,3360322588.17912,3360322.58817912
"LIC/LMC",2029,5.6,"Trans fat policy",56681598.7332641,100845684.659219,44164085.925955,60693.4943387011,33982435.9582949,33584409.7593762,398026.198918712,0.55784660123648,5720.18861,2276784929.53641,2276784.92953641
"LIC/LMC",2030,1.1,"IDU harm reduction measures",1754756.60616754,99245141.7388131,97490385.1326456,7507.01568758449,7306198.6431035,6598407.50707199,707790.864851567,0.513218873137562,6061.534961,4290299072.3742,0
"LIC/LMC",2030,1.2,"Pulmonary rehabilitation",28504093.6388067,72871578.4588637,44367484.8200569,28875.4174629353,12737121.6529432,12536409.5824508,200712.070492395,0.513218873137562,6061.534961,1216623232.38435,0
"LIC/LMC",2030,2.1,"Depression chronic treatment",74611599.5612635,192196138.565242,117584539.003979,5055.16511891014,19399742.8409979,18835715.0751496,564027.765848339,0.513218873137562,6061.534961,3418874021.66443,0
"LIC/LMC",2030,2.11,"Bipolar disorder chronic treatment",126293500.37217,2130041293.75501,2003747793.38284,149.985286480781,2146248.30361841,1835148.10201124,311100.201607166,0.513218873137562,6061.534961,1885744748.41599,0
"LIC/LMC",2030,2.12,"Schizophrenia chronic treatment",634545250.429854,1262806691.02413,628261440.594277,40.5492931791806,1977975.70544369,1815055.75673408,162919.948709603,0.513218873137562,6061.534961,987544964.947587,0
"LIC/LMC",2030,2.13,"Epilepsy acute and chronic treatment",248770223.591887,429680693.095601,180910469.503714,15220.0950729892,3732764.03168798,2607332.7404383,1125431.29124968,0.513218873137562,6061.534961,6821841118.11332,0
"LIC/LMC",2030,2.14,"Asthma/COPD chronic treatment",819092691.887793,2197189008.68729,1378096316.7995,30701.0222016774,4610516.59743399,4271472.62273435,339043.974699647,0.513218873137562,6061.534961,2055126905.95831,0
"LIC/LMC",2030,2.3,"Diabetes screening and treatment",11361335790.5493,28313057677.5864,16951721887.0372,190408.730437611,50661242.1090596,48591965.8077139,2069276.30134565,0.513218873137562,6061.534961,12542990644.5754,0
"LIC/LMC",2030,2.4,"CVD primary prevention",1813106814.99853,4709153516.4443,2896046701.44577,1670149.18726374,54654171.7613806,44641731.1789198,10012440.5824608,0.513218873137562,6061.534961,60690758635.5214,0
"LIC/LMC",2030,2.5,"Aspirin for suspected ACS",1479767.94197182,3752470.7215576,2272702.77958578,5276.14617426078,32041976.3122213,32011010.6107303,30965.701490948,0.513218873137562,6061.534961,187699682.179271,0
"LIC/LMC",2030,2.6,"CVD secondary prevention",4086581503.19919,9976639324.02857,5890057820.82938,1149266.18161768,38877278.9144936,32009194.2600227,6868084.65447091,0.513218873137562,6061.534961,41631135248.1831,0
"LIC/LMC",2030,2.7,"Heart failure chronic treatment",281111796.725821,757033434.716836,475921637.991015,610144.219678879,37117177.0046419,33142917.8185317,3974259.18611023,0.513218873137562,6061.534961,24090111000.6826,0
"LIC/LMC",2030,2.9,"Alcohol use screening/brief intervention",14877333.0958831,1101301470.31797,1086424137.22209,15100.0716704024,8245863.06853994,7818806.26855236,427056.799987578,0.513218873137562,6061.534961,2588619723.45749,0
"LIC/LMC",2030,3.1,"Medical management of ACS",1322893532.74088,3185353521.64811,1862459988.90723,469190.192637233,32041976.3122213,29178147.9229483,2863828.38927292,0.513218873137562,6061.534961,17359195903.8821,0
"LIC/LMC",2030,3.2,"Heart failure acute treatment",2353860558.81269,5894447136.83004,3540586578.01735,1286829.72484448,37117177.0046419,28765935.872029,8351241.13261289,0.513218873137562,6061.534961,50621340093.0743,0
"LIC/LMC",2030,3.3,"Cervical cancer screening and treatment",284718870.15176,1543659763.61451,1258940893.46275,107060.786921185,2747146.56209196,1583559.21600781,1163587.34608415,0.513218873137562,6061.534961,7053125378.46625,0
"LIC/LMC",2030,3.4,"Asthma/COPD acute treatment",1823625135.81782,4859308206.38517,3035683070.56735,486312.872908411,17347638.2503772,13360704.4902608,3986933.76011639,0.513218873137562,6061.534961,24166938374.1367,0
"LIC/LMC",2030,3.6,"Management of bowel obstruction",92145643.223368,1332283156.22264,1240137512.99927,68785.4134272188,2133263.75295761,1309339.97640701,823923.7765506,0.513218873137562,6061.534961,4994242776.76062,0
"LIC/LMC",2030,3.7,"Management of appendicitis",6024596.52265156,100541210.059863,94516613.5372112,9867.77151312517,411352.754258258,247939.931653335,163412.822604923,0.513218873137562,6061.534961,990532537.295432,0
"LIC/LMC",2030,3.8,"Repair of hernias",302252104.402128,5948045786.84776,5645793682.44563,46063.9793189014,2787502.63592436,1641656.58178163,1145846.05414274,0.513218873137562,6061.534961,6945585917.1101,0
"LIC/LMC",2030,3.9,"Repair of gastrointestinal perforations",1713944.31534936,30826716.6792989,29112772.3639495,2937.4880795456,1233746.12677274,1207080.44471477,26665.6820579716,0.513218873137562,6061.534961,161634964.053305,0
"LIC/LMC",2030,4.1,"PCI for ACS",936483389.549006,2192294351.33399,1255810961.78498,34851.0285196992,28857080.9937483,28604107.5579376,252973.435810686,0.513218873137562,6061.534961,1533407325.37076,0
"LIC/LMC",2030,4.2,"Management of acute ventilatory failure",67276156.6724362,190587232.526569,123311075.854133,5593.2713180438,17347638.2503772,17305665.3929809,41972.8573962944,0.513218873137562,6061.534961,254419942.520706,0
"LIC/LMC",2030,4.3,"Treatment of early-stage breast cancer",4024273.53589199,21016842.4355282,16992568.8996363,13589.8838909367,4600734.82157566,4453704.75572909,147030.065846575,0.513218873137562,6061.534961,891227884.447145,0
"LIC/LMC",2030,4.4,"Treatment of early-stage colorectal cancer",30908534.0039955,166949176.010598,136040642.006602,11188.4019540527,2517494.21414176,2427198.0881692,90296.125972557,0.513218873137562,6061.534961,547333124.425514,0
"LIC/LMC",2030,5.1,"Tobacco tax",1102580.01701667,9501719.92603529,8399139.90901862,425915.740027204,94850427.0192465,92301710.2004182,2548716.81882834,0.513218873137562,6061.534961,15449136103.0167,139042224.92715
"LIC/LMC",2030,5.2,"Alcohol tax",1347096.65602115,6646185.47620531,5299088.82018416,17298.1049842963,28825198.6675782,28696585.2986602,128613.368917974,0.513218873137562,6061.534961,779594432.148292,7016349.88933463
"LIC/LMC",2030,5.3,"Tobacco policy",4035464.1870277,7954004.98488383,3918540.79785614,90066.531042294,94850427.0192465,94304355.149814,546071.8694325,0.513218873137562,6061.534961,3310033727.78372,29790303.5500535
"LIC/LMC",2030,5.4,"Alcohol policy",1313939.98901777,6101505.78998418,4787565.8009664,36709.1445794243,28825198.6675782,28549459.7708633,275738.896714918,0.513218873137562,6061.534961,1671400962.54505,15042608.6629054
"LIC/LMC",2030,5.5,"Salt policy",127014199.783415,204699603.843382,77685404.0599671,104562.00410028,54654171.7613806,54009255.0311913,644916.730189299,0.513218873137562,6061.534961,3909185306.97624,3909185.30697624
"LIC/LMC",2030,5.6,"Trans fat policy",52599321.2666599,99598435.1341472,46999113.8674873,69589.2823588434,32041976.3122213,31604489.5883071,437486.723914197,0.513218873137562,6061.534961,2651841071.97926,2651841.07197926
